Stage,Match,Date,MVP,Map Result
Group,CEL (CEL) vs QUI (0),"June 7, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 4 vs 5 (Hollywood)
: ? vs ? (Junkertown)"
Group,ENCE (ENCE) vs MTB (2),"June 10, 2024 - 01:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 4 vs 3 (Eichenwalde)
: ? vs ? (Rialto)"
Group,NUA (NUA) vs ATA (0),"June 6, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 1 (Hollywood)
: ? vs ? (Route 66)"
Group,CEL (CEL) vs SOV (2),"June 12, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 2 vs 1 (Paraiso)
Escort: 86.54 vs 115.29 (Esperanca)
Escort: 1 vs 3 (New Junk City)
Escort: 2 vs 3 (Route 66)"
Lower Bracket Round 1,Spacestation (3) vs Sovereigns (0),"June 15, 2024 - 01:00 KST",FunnyAstro,"Control: 2 vs 0 (Samoa)
Hybrid: 3 vs 1 (Paraiso)
Push: 141.42m vs 0m (Esperança)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Gaimin Gladiators (3) vs Twisted Minds (0),"June 15, 2024 - 02:15 KST",Naga,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 1 (Eichenwalde)
Push: 117.06m vs 64.66m (Esperança)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Spacestation (0) vs Gaimin Gladiators (3),"June 17, 2024 - 01:00 KST",xzodyal,"Control: 0 vs 2 (Oasis)
Hybrid: 4 vs 5 (Eichenwalde)
Push: 64.95m vs 101.7m (Esperanca)
: ? vs ? (Suravasa)
: ? vs ? (Junkertown)"
Lower Bracket Round 1,Virtus.pro (3) vs nu.age (0),"June 15, 2024 - 03:25 KST",Raajaro,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 1 (Eichenwalde)
Push: 141.42m vs 0m (Esperança)
: ? vs ? (New Junk City)
: ? vs ? (Shambali Monastery)"
Lower Bracket Round 1,ENCE (3) vs Quick Esports (0),"June 16, 2024 - 01:00 KST",kevster,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 1 (Midtown)
Push: 90.87m vs 90.86m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Virtus.pro (2) vs ENCE (3),"June 17, 2024 - 02:30 KST",Kai,"Control: 2 vs 1 (Oasis)
Hybrid: 3 vs 1 (Eichenwalde)
Push: 72.06m vs 111.95m (Esperança)
Flashpoint: 2 vs 3 (Suravasa)
Escort: 2 vs 3 (Shambali Monastery)"
Lower Bracket Round 1,Gaimin Gladiators (2) vs ENCE (3),"June 23, 2024 - 01:00 KST",Kai,"Control: 0 vs 2 (Oasis)
Hybrid: 0 vs 1 (Midtown)
Push: 135.5m vs 55.44m (Esperança)
Flashpoint: 3 vs 1 (Suravasa)
Escort: 0 vs 2 (Route 66)"
Lower Bracket Round 1,Sovereigns (0) vs Twisted Minds (3),"June 16, 2024 - 02:15 KST",Quartz,"Control: 1 vs 2 (Nepal)
Hybrid: 2 vs 3 (Eichenwalde)
Push: 40.28m vs 134.81m (Esperanca)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Virtus.pro (0) vs Twisted Minds (3),"June 22, 2024 - 01:00 KST",Quartz,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 2 (Eichenwalde)
Push: 74.88m vs 93.75m (New Queen Street)
: ? vs ? (Suravasa)
: ? vs ? (Shambali Monastery)"
Lower Bracket Round 1,nu.age (1) vs Quick Esports (3),"June 16, 2024 - 03:15 KST",KroxZ,"Control: 2 vs 0 (Nepal)
Hybrid: 4 vs 5 (Eichenwalde)
Push: 66.42m vs 72m (Colosseo)
Flashpoint: 1 vs 3 (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Spacestation (3) vs Quick Esports (0),"June 22, 2024 - 02:20 KST",Seicoe,"Control: 2 vs 0 (Samoa)
Hybrid: 2 vs 1 (Midtown)
Push: 99.27m vs 55.83m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Twisted Minds (1) vs Spacestation (3),"June 23, 2024 - 02:50 KST",Landon,"Control: 1 vs 2 (Oasis)
Hybrid: 3 vs 2 (Eichenwalde)
Push: 13.96m vs 142.41m (Esperanca)
Flashpoint: 0 vs 3 (Suravasa)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Gaimin Gladiators (0) vs Spacestation (3),"June 24, 2024 - 01:00 KST",Seicoe,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 3 (Hollywood)
Push: 24.65m vs 139.48m (Colosseo)
: ? vs ? (Suravasa)
: ? vs ? (Route 66)"
Lower Bracket Round 1,ENCE (2) vs Spacestation (4),"June 24, 2024 - 02:45 KST",Seicoe,"Control: 0 vs 2 (Samoa)
Hybrid: 3 vs 2 (Paraiso)
Push: 6.45m vs 139.48m (Colosseo)
Flashpoint: 0 vs 3 (Suravasa)
Escort: 1 vs 0 (Route 66)
Control: 0 vs 2 (Oasis)
: ? vs ? (Junkertown)"
Unknown,Virtus.pro (3) vs Quick Esports (0),"June 22, 2024 - 03:45 KST",Galaa,"Control: 2 vs 0 (Busan)
Hybrid: 3 vs 2 (Midtown)
Push: 132.72m vs 71.03m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Rialto)"
