Stage,Match,Date,MVP,Map Result
Unknown Group,MFC (MFC) vs AXO (3),"February 25, 2025 - 20:10 KST",없음,"Control: 2 vs 0 (Oasis)
Flashpoint: 3 vs 0 (Suravasa)
Hybrid: 4 vs 3 (Numbani)"
Unknown Group,T12 (T12) vs FH (1),"February 25, 2025 - 21:20 KST",없음,"Control: 0 vs 2 (Oasis)
Flashpoint: 3 vs 2 (Suravasa)
Push: 60.35m vs 119.68m (Esperança)
Hybrid: 4 vs 6 (King's Row)"
Unknown Group,MGG (MGG) vs MG2 (1),"February 25, 2025 - 23:00 KST",없음,"Control: 0 vs 2 (Oasis)
Push: 39.04m vs 101.43m (New Queen Street)
Hybrid: 2 vs 1 (King's Row)
Escort: 4 vs 5 (Watchpoint: Gibraltar)"
Unknown Group,99D (99D) vs FADE (3),"February 26, 2025 - 00:40 KST",없음,"Control: 2 vs 0 (Oasis)
Flashpoint: 3 vs 0 (Suravasa)
Push: 58.45m vs 56.67m (Colosseo)"
Unknown Group,MFC (MFC) vs T12 (3),"February 26, 2025 - 20:05 KST",없음,"Control: 2 vs 1 (Lijiang Tower)
Hybrid: 3 vs 1 (King's Row)
Flashpoint: 3 vs 2 (Suravasa)"
Unknown Group,FADE (FADE) vs AXO (2),"February 26, 2025 - 21:30 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Flashpoint: 0 vs 3 (Suravasa)
Push: 80.57m vs 73.93m (Colosseo)
Hybrid: 3 vs 4 (Numbani)
Escort: 2 vs 3 (Havana)"
Unknown Group,MGG (MGG) vs FH (1),"February 26, 2025 - 23:15 KST",없음,"Control: 0 vs 2 (Lijiang Tower)
Flashpoint: 3 vs 0 (Suravasa)
Hybrid: 1 vs 2 (King's Row)
Push: 51.51m vs 97.17m (New Queen Street)"
Unknown Group,99D (99D) vs MG2 (3),"February 27, 2025 - 00:30 KST",없음,"Control: 1 vs 2 (Lijiang Tower)
Flashpoint: 3 vs 0 (Suravasa)
Escort: 3 vs 2 (Watchpoint: Gibraltar)
Hybrid: 3 vs 2 (King's Row)"
Unknown Group,MGG (MGG) vs MFC (0),"February 27, 2025 - 20:00 KST",없음,"Control: 0 vs 2 (Samoa)
Flashpoint: 0 vs 3 (Suravasa)
Push: 51.19m vs 128.11m (New Queen Street)"
Unknown Group,FADE (FADE) vs T12 (0),"February 27, 2025 - 21:10 KST",없음,"Control: 0 vs 2 (Samoa)
Flashpoint: 0 vs 3 (Suravasa)
Hybrid: 2 vs 3 (King's Row)"
Unknown Group,99D (99D) vs AXO (3),"February 27, 2025 - 22:30 KST",없음,"Control: 2 vs 0 (Samoa)
Flashpoint: 3 vs 1 (Suravasa)
Push: 75m vs 78.37m (Esperança)
Hybrid: 3 vs 2 (King's Row)"
Unknown Group,MG2 (MG2) vs FH (3),"February 27, 2025 - 23:40 KST",없음,"Control: 2 vs 0 (Samoa)
Escort: 3 vs 1 (Watchpoint: Gibraltar)
Push: 140.99m vs 42.71m (Esperança)"
