Stage,Match,Date,MVP,Map Result
Group,SOG (SOG) vs TOR (0),"May 10, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 3 vs 4 (Hollywood)
: ? vs ? (Junkertown)"
Group,M80 (M80) vs CN (2),"May 10, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Busan)
Hybrid: 3 vs 2 (Midtown)
: ? vs ? (Route 66)"
Group,SHI (SHI) vs GN (2),"May 10, 2024 - 10:00 KST",없음,"Control: 2 vs 1 (Nepal)
Hybrid: 1 vs 3 (Hollywood)
Escort: 3 vs 2 (Route 66)"
Group,UNC (UNC) vs PiP (1),"May 11, 2024 - 07:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 2 vs 1 (Paraíso)
Escort: 1 vs 3 (Shambali Monastery)"
Group,FMCL (FMCL) vs TSM (1),"May 10, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 1 vs 2 (Paraíso)
Escort: 1 vs 3 (Route 66)"
Group,SMFL (SMFL) vs VAL (1),"May 18, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 2 vs 1 (Midtown)
Escort: 0 vs 1 (Shambali Monastery)"
Group,AVD (AVD) vs LG (0),"May 15, 2024 - 09:00 KST",없음,"Control: ? vs ? (Oasis)
Hybrid: ? vs ? (Eichenwalde)
: ? vs ? (Junkertown)"
Group,DL (DL) vs SOG (1),"May 15, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 1 vs 2 (Paraíso)
Escort: 1 vs 3 (Shambali Monastery)"
Group,TOR (TOR) vs M80 (2),"May 15, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Busan)
Hybrid: 2 vs 1 (Eichenwalde)
: ? vs ? (Route 66)"
Group,CN (CN) vs GN (2),"May 15, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Nepal)
Hybrid: 4 vs 3 (Hollywood)
: ? vs ? (Shambali Monastery)"
Group,GFN (GFN) vs UNC (2),"May 15, 2024 - 09:00 KST",없음,"Control: ? vs ? (Samoa)
Hybrid: ? vs ? (Midtown)
: ? vs ? (Route 66)"
